lodindex,lodcolumn,chr,pos,lod,ci_lo,ci_hi
19801,X247621_at,4,28.665,6.80485412704504,25.229,31.702
19801,X247621_at,5,52.291,2.13011136299991,43.61,97.796
19802,X247622_at,2,56.27,2.44280662876467,51.863,61.988
19804,X247624_at,2,40.598,2.3691877065326,8.794,68.792
19805,X247625_at,1,96.792,5.86282288821153,92.916,101.943
19805,X247625_at,3,16.045,3.55196012349821,12.307,26.124
19805,X247625_at,5,57.825,6.503488913865,55.526,75.819
19806,X247626_at,2,46.314,2.41292164479258,32.418,54.103
19806,X247626_at,3,60.612,12.3196282354494,57.542,62.497
19806,X247626_at,5,14.841,6.28813784636808,8.553,17.09
19807,X247627_at,2,11.686,6.80834871653301,8.794,18.762
19807,X247627_at,3,76.282,4.03928457332738,72.401,77.554
19807,X247627_at,4,1.503,2.49915394212775,0,57.737
19807,X247627_at,5,86.614,11.4789530692799,85.532,87.747
19808,X247628_at,1,48.514,2.18300191315052,27.495,51.298
19809,X247629_at,2,14.39,2.34638255293527,0,68.792
19810,X247630_at,2,14.39,10.5668289122029,13.294,15.282
19811,X247631_at,4,43.207,2.42570197334271,28.287,60.902
19811,X247631_at,5,85.447,12.6527616758925,83.724,87.21
19812,X247632_at,5,62.148,3.99307091154103,23.209,78.915
19815,X247635_at,2,14.39,16.0205491022722,13.294,18.762
19815,X247635_at,5,82.96,2.79016395776967,49.737,87.747
19816,X247636_at,1,16.546,3.07756187164526,3.427,29.828
19816,X247636_at,4,56.21,2.11678951103292,19.442,64.594
19816,X247636_at,5,89.457,14.9050069569219,83.724,91.068
19817,X247637_at,2,14.39,2.49051855020936,4.511,26.771
19817,X247637_at,5,89.457,3.12084081317978,83.259,97.506
19820,X247640_at,3,73.144,11.1021644540231,70.322,74.472
19820,X247640_at,4,45.868,2.02251258527669,11.917,58.642
19820,X247640_at,5,85.705,14.3256780831184,85.091,87.747
19821,X247641_at,2,42.433,2.96000732758873,0.294,50.193
19821,X247641_at,3,61.764,4.08475523098722,60.034,77.458
19821,X247641_at,5,66.47,7.45112865858391,59.438,86.614
19822,X247642_at,2,28.593,6.15671796972558,21.436,41.658
19822,X247642_at,3,0.252,2.05048081388203,0,8.479
19822,X247642_at,5,89.457,5.95413375660432,83.724,91.068
19823,X247643_at,2,14.39,4.52425108528,8.794,21.436
19823,X247643_at,5,61.914,2.8128917315675,49.737,85.091
19824,X247644_s_at,1,34.221,3.05673907334826,27.495,56.59
19824,X247644_s_at,2,42.57,2.31052519844135,33.146,61.988
19824,X247644_s_at,5,69.829,3.8482021021726,66.47,78.36
19825,X247645_at,1,81.621,3.90888087297768,69.148,85.51
19826,X247610_at,4,56.21,4.15565180341967,54.093,57.737
19826,X247610_at,5,85.705,27.5167552178906,85.299,87.21
19827,X247611_at,1,96.792,2.76746486771874,85.855,102.488
19827,X247611_at,3,16.045,2.66303812827125,4.189,28.447
19827,X247611_at,4,56.21,5.56043636640533,54.093,58.642
19827,X247611_at,5,85.793,51.723320342657,85.705,86.614
19828,X247612_at,3,75.455,5.4037089631794,58.894,77.458
19828,X247612_at,5,85.705,2.62641869892011,13.716,95.251
19829,X247613_at,1,61.495,2.00451113442787,9.04,96.792
19831,X247583_at,1,6.228,2.90566551008574,0,41.478
19831,X247583_at,2,41.168,3.70398284317852,2.508,51.863
19831,X247583_at,5,77.557,2.56572890549782,33.599,87.747
19832,X247584_at,2,11.041,2.21942516075766,0.294,18.762
19832,X247584_at,3,73.252,4.97313525014899,70.572,77.554
19833,X247585_at,1,85.855,2.48384914328279,10.346,96.792
19833,X247585_at,2,41.168,4.59645621548507,33.816,43.457
19833,X247585_at,3,59.8,2.55789824445358,12.925,66.839
19833,X247585_at,4,57.737,4.91664677257949,52.762,68.5
19833,X247585_at,5,85.705,17.8924515963853,85.091,87.21
19834,X247586_at,2,14.39,7.40827732547244,11.686,18.762
19834,X247586_at,5,20.996,2.46810163810868,13.716,32.191
19835,X247587_at,2,50.112,2.17118052351273,0,61.073
19835,X247587_at,4,45.02,3.23139701951277,3.554,58.642
19835,X247587_at,5,85.447,21.5216997166131,83.724,86.614
19836,X247588_at,4,56.21,3.53461091433064,42.306,57.737
19836,X247588_at,5,85.705,39.8344112217204,85.299,86.614
19837,X247589_at,1,101.943,3.8989900127431,17.663,102.488
19837,X247589_at,4,7.527,2.44139406051542,0,43.207
19838,X247590_at,4,57.737,3.20464871220351,0,67.925
19841,X247593_at,2,14.39,3.57897169313579,5.517,18.762
19842,X247594_at,4,55.178,3.1517904966003,48.587,67.175
19842,X247594_at,5,89.558,8.10079036969705,85.793,91.068
19843,X247595_at,1,41.478,4.93439065647505,37.1,46.623
19843,X247595_at,5,68.694,2.28157993273636,0,79.862
19844,X247596_at,1,91.124,3.0192371964112,79.776,96.792
19844,X247596_at,2,37.441,4.01947928181989,34.337,44.278
19844,X247596_at,4,37.406,2.25029244464014,10.868,67.637
19844,X247596_at,5,25.375,3.44164079507419,15.502,42.18
19845,X247597_at,2,15.282,15.9338831181997,13.294,18.762
19845,X247597_at,3,4.006,2.9666823137477,0,22.394
19846,X247598_at,2,12.265,6.18032223552312,8.794,18.762
19846,X247598_at,3,73.252,8.46935966828863,71.469,75.045
19846,X247598_at,5,82.369,5.98288848592793,59.995,86.614
19847,X247599_at,2,46.904,3.56251906827568,33.146,51.863
19847,X247599_at,4,58.794,2.01974325198377,18.506,77.075
19848,X247600_at,1,6.228,2.97060700826804,0,92.251
19848,X247600_at,2,44.566,4.76338122836463,23.475,50.061
19849,X247601_at,2,41.168,6.25034792223786,35.822,43.457
19849,X247601_at,3,16.045,4.81257092502342,3.441,20.318
19849,X247601_at,4,57.737,6.63034352679997,52.762,61.895
19849,X247601_at,5,85.299,7.88582372285063,79.862,89.457
19850,X247602_at,2,14.39,23.3346362787412,13.294,15.282
19850,X247602_at,3,73.252,4.28967057444409,71.469,77.554
19850,X247602_at,5,62.148,6.756430805723,59.995,63.484
19851,X247603_at,1,92.698,3.45435841887225,85.855,102.488
19852,X247604_at,2,14.39,16.7192923729309,13.294,18.762
19852,X247604_at,3,73.144,6.93299247375697,62.497,76.282
19852,X247604_at,5,62.148,8.05686945123485,59.995,68.694
19853,X247605_at,1,79.776,2.0494898873747,53.826,92.251
19853,X247605_at,2,35.822,8.93508680303105,11.995,41.658
19853,X247605_at,5,82.96,2.69993235774232,42.18,97.796
19854,X247606_at,1,19.64,2.27808299588605,0,90.358
19855,X247607_at,1,85.774,3.97746499898719,78.371,92.698
19855,X247607_at,2,37.441,4.23177778717883,33.816,42.433
19855,X247607_at,4,62.536,2.22051180706897,28.665,77.075
19855,X247607_at,5,25.375,2.18780882982665,0,78.915
19856,X247608_at,2,49.108,4.84496890537582,40.598,56.62
19857,X247609_at,1,85.51,2.39794611402022,63.674,102.488
19857,X247609_at,2,46.314,2.41676460140139,34.337,51.863
19857,X247609_at,5,86.614,2.04973565878468,17.09,95.251
19858,X247551_at,2,41.168,3.59880041489134,33.816,43.457
19859,X247552_at,2,14.39,8.36325766986287,13.294,18.762
19859,X247552_at,3,4.006,4.81379391232115,0.252,22.394
19859,X247552_at,5,72.735,4.01780820166803,49.737,78.11
19860,X247553_at,2,46.314,6.0542637109681,37.597,49.108
19860,X247553_at,3,0,2.50124590097903,0,25.424
19860,X247553_at,4,6.857,3.05316812239246,0,68.5
19860,X247553_at,5,43.61,3.72684785065271,22.381,63.484
19861,X247554_at,2,14.39,17.5929458249092,13.294,18.762
19861,X247554_at,3,73.252,4.30635424423794,70.572,77.554
19861,X247554_at,5,62.148,2.92003524423087,49.737,68.694
19863,X247556_at,2,50.112,3.43255771558856,37.597,54.103
19865,X247558_at,1,16.956,3.00651596023337,6.883,25.1
19865,X247558_at,2,11.315,8.87682395098907,10.576,18.762
19865,X247558_at,3,61.764,3.26120038060947,57.542,77.554
19865,X247558_at,5,52.291,2.59495263633782,14.841,95.251
19866,X247559_at,2,42.433,2.02012204346247,8.794,69.906
19866,X247559_at,5,85.091,6.87526865209237,75.819,91.068
19870,X247563_at,1,65.77,2.81812543084716,2.546,96.792
19870,X247563_at,2,14.39,9.2741508968545,13.294,18.762
19870,X247563_at,5,83.724,4.7964992008236,59.995,91.068
19871,X247564_at,2,14.39,2.9948023886024,8.794,47.847
19871,X247564_at,3,77.458,2.06920836994111,49.867,77.554
19873,X247566_at,2,14.39,8.64005081694994,11.418,18.762
19873,X247566_at,3,74.472,4.50797751439024,70.572,77.554
19873,X247566_at,4,0.778,2.15233258053983,0,55.178
19873,X247566_at,5,86.614,4.66422005413576,85.793,87.747
19874,X247567_at,2,14.39,2.25175438616078,7.31,46.038
19874,X247567_at,3,74.472,2.60035428243035,41.577,77.554
19874,X247567_at,5,61.914,3.33215311293427,57.507,91.068
19875,X247568_at,2,11.995,4.39016617153594,10.576,19.886
19875,X247568_at,3,77.554,2.58200799510607,61.764,77.554
19875,X247568_at,4,55.39,2.84407507154056,46.139,70.864
19875,X247568_at,5,87.21,4.2179802769577,82.369,92.925
19877,X247570_at,2,14.39,13.9367313435791,13.294,15.282
19877,X247570_at,5,85.793,20.789496135664,83.439,87.21
19878,X247571_at,2,14.39,12.3322215985451,13.294,15.282
19878,X247571_at,3,73.252,6.40072301138366,70.572,77.458
19878,X247571_at,5,85.532,7.31682158268004,82.369,89.457
19879,X247572_at,2,14.39,2.54915853237084,0,68.792
19879,X247572_at,5,85.532,9.34121985406181,83.724,89.558
19880,X247573_at,2,19.886,5.35469160356681,5.517,23.475
19880,X247573_at,3,0,2.11524675438528,0,64.485
19880,X247573_at,5,64.794,4.31310288949175,16.678,71.454
19881,X247574_at,2,41.168,6.73426972465872,13.294,43.457
19881,X247574_at,4,56.21,4.1179367145199,52.762,58.642
19881,X247574_at,5,85.299,24.6543342529862,83.724,87.747
19882,X247575_at,3,61.764,2.37550014942293,58.894,77.554
19882,X247575_at,4,8.265,2.5803811810263,0,31.702
19882,X247575_at,5,86.614,4.67933746675198,82.369,97.506
19883,X247576_at,2,2.508,2.60026958238072,0,46.038
19883,X247576_at,5,74.369,2.75716163045844,71.454,89.457
19884,X247577_at,1,2.888,2.22074177951188,0,102.2
19884,X247577_at,2,28.593,2.7816560133999,4.511,49.108
19884,X247577_at,3,76.282,4.36657805006627,68.999,77.554
19884,X247577_at,5,92.925,2.68005574825333,12.017,97.796
19885,X247578_at,2,40.923,5.91795950613166,33.816,51.863
19885,X247578_at,5,71.912,2.57934788896662,42.18,89.457
19886,X247579_at,2,23.475,2.33720126583071,15.282,37.441
19887,X247580_at,2,46.593,2.70091242528939,34.337,70.475
19888,X247581_at,2,14.39,5.67199136568357,13.294,27.27
19888,X247581_at,3,0.252,2.44537979325044,0,77.554
19888,X247581_at,5,68.694,3.91571841546682,61.014,89.558
19890,X247548_at,2,41.658,4.3840597733135,27.27,46.038
19891,X247549_at,4,56.21,5.54918537297674,54.093,58.642
19891,X247549_at,5,86.614,46.4532784430914,85.793,87.747
19892,X247550_at,2,40.923,7.08319075766787,32.799,47.847
19893,X247519_at,2,14.39,3.21573746096711,8.794,26.771
19893,X247519_at,5,64.237,3.80585129160438,55.526,82.369
19894,X247520_at,1,44.762,2.28525734455443,29.828,73.423
19894,X247520_at,2,41.168,3.77115549592745,34.337,44.278
19894,X247520_at,3,76.282,2.52979816736056,53.489,77.554
19895,X247521_at,2,14.39,7.30643360742976,11.041,15.282
19895,X247521_at,5,87.21,5.8709675927476,59.438,91.068
19896,X247522_at,1,64.209,3.79301985491618,60.482,67.109
19896,X247522_at,3,60.034,2.83684110890918,8.622,65.501
19896,X247522_at,5,79.183,2.0227807159298,61.014,95.251
19897,X247523_at,2,14.39,4.78503145831812,11.041,18.762
19897,X247523_at,4,62.536,2.04734854570644,1.503,70.864
19897,X247523_at,5,55.526,4.83223524188237,53.584,87.747
19898,X247524_at,1,65.222,3.22590662648796,37.1,70.193
19898,X247524_at,2,41.168,5.51072772032417,33.816,43.457
19898,X247524_at,5,87.21,18.3213779675041,82.369,87.747
19899,X247525_at,1,63.953,2.7138658270228,58.595,66.438
19899,X247525_at,2,42.433,7.40642308624336,37.597,46.038
19901,X247527_at,1,101.058,5.52388836150526,79.114,102.488
19901,X247527_at,4,25.229,2.34529295895066,3.554,45.02
19902,X247528_at,2,21.436,2.02002299194377,4.511,28.417
19903,X247529_at,2,50.193,2.97961965779518,41.658,68.792
19903,X247529_at,3,16.967,5.35702213005987,12.925,20.318
19903,X247529_at,4,56.21,5.42177690489643,52.762,60.902
19903,X247529_at,5,87.21,29.7926238281358,86.614,87.747
19904,X247530_at,1,49.251,3.33168210466562,37.817,73.865
19904,X247530_at,2,35.822,8.25875000222196,34.337,43.457
19905,X247531_at,2,0.294,2.0677336327446,0,19.466
19906,X247532_at,2,14.39,6.58781760756553,8.794,18.762
19906,X247532_at,3,73.252,4.57613914775721,58.894,77.554
19907,X247533_at,1,19.64,2.37029320436148,0.733,31.996
19907,X247533_at,2,41.658,3.66177290525263,37.597,48.567
19907,X247533_at,4,64.914,2.82406126411999,58.794,74.58
19907,X247533_at,5,55.526,3.77009069958832,33.599,63.484
19908,X247534_at,2,14.39,7.05551741867503,12.265,18.762
19908,X247534_at,5,89.457,15.0210285593267,86.614,91.068
19909,X247535_at,4,40.771,2.72938758015163,33.588,48.393
19910,X247536_at,5,87.21,2.72816082920417,75.819,97.796
19912,X247538_at,3,70.484,2.10842131566344,64.106,76.282
19914,X247540_at,3,74.472,2.78195290837351,39.896,77.554
19914,X247540_at,4,56.21,5.9210055292717,50.599,57.737
19914,X247540_at,5,87.21,43.6417449684416,86.614,87.747
19915,X247541_at,3,16.045,4.79072827391088,10.394,20.318
19915,X247541_at,4,56.21,6.95330140915591,54.093,58.642
19915,X247541_at,5,87.21,42.4118255365571,86.614,87.747
19916,X247542_at,2,14.39,5.71082563075159,10.576,18.762
19916,X247542_at,3,73.252,3.77602253735295,60.612,77.554
19916,X247542_at,4,1.503,2.1217714036804,0,17.712
19917,X247543_at,2,42.433,2.93649053979077,0,51.863
19917,X247543_at,3,58.894,3.2401710078848,35.801,77.554
19917,X247543_at,4,53.833,6.34917342613532,50.599,58.642
19917,X247543_at,5,85.447,18.591964202799,85.091,87.21
19918,X247544_at,1,91.124,4.60890509242434,81.621,96.792
19918,X247544_at,2,14.39,13.9427985685348,13.294,18.762
19919,X247545_at,2,14.39,13.4178096498405,13.294,15.282
19919,X247545_at,3,74.655,2.5650243995468,65.829,77.554
19919,X247545_at,4,64.594,2.51850144823013,42.041,77.075
19919,X247545_at,5,85.532,12.6450092779074,82.96,86.614
19922,X247513_at,2,15.282,2.08867941326579,4.511,31.909
19922,X247513_at,5,70.458,3.92197362353974,49.737,78.36
19923,X247514_at,1,91.124,3.8149614076163,79.776,96.792
19923,X247514_at,2,14.39,17.0145813179515,13.294,18.762
19923,X247514_at,3,9.466,2.08861079170084,0,77.554
19923,X247514_at,4,67.637,2.64264902664398,33.588,77.075
19924,X247515_at,3,64.106,3.01021518627588,0,77.554
19925,X247516_at,4,55.39,2.66989656332388,52.762,70.864
19926,X247517_at,4,56.21,2.15596725114595,43.207,65.136
19926,X247517_at,5,87.21,18.9173616873979,86.614,89.457
19927,X247518_at,2,23.475,7.49955181617447,21.436,37.441
19927,X247518_at,5,83.259,3.57050851028381,62.148,92.925
19928,X247488_at,2,14.39,9.59286672096994,10.91,18.762
19929,X247489_at,2,47.847,2.69369788901643,23.475,56.756
19929,X247489_at,3,60.612,2.38681341279864,4.189,77.554
19929,X247489_at,5,89.558,3.90040641623989,86.614,95.251
19930,X247490_at,4,55.349,2.13816004387676,0,67.175
19931,X247491_at,1,65.77,2.08725990414396,49.251,102.2
19931,X247491_at,2,41.168,4.16162421521995,11.995,43.457
19931,X247491_at,3,77.458,2.52298238108575,62.923,77.554
19931,X247491_at,4,62.536,2.22901906454769,5.189,77.075
19931,X247491_at,5,89.457,4.54015722040321,82.369,97.796
19932,X247492_at,2,14.39,6.29054141714704,7.31,26.771
19933,X247493_at,2,14.39,9.61206932307967,13.294,18.762
19933,X247493_at,5,70.458,15.435113561464,61.014,71.912
19934,X247494_at,1,51.298,3.60091571682072,37.817,67.109
19934,X247494_at,2,14.39,6.2239824774049,10.91,18.762
19934,X247494_at,3,73.252,4.12285003717013,60.034,77.554
19935,X247495_at,1,49.251,2.13380039917795,7.744,101.058
19935,X247495_at,5,62.148,6.80988941827069,23.498,72.735
19936,X247496_at,2,11.686,2.46794578255908,0,18.762
19936,X247496_at,3,73.144,5.48096572545195,60.612,75.045
19937,X247497_at,2,46.593,2.8344366865879,28.593,56.62
19938,X247498_at,4,55.178,4.58100355003264,46.139,61.895
19938,X247498_at,5,89.457,14.550385737484,86.614,91.068
19939,X247499_at,3,27.164,2.07418945879063,20.631,68.544
19940,X247500_at,1,102.488,44.9836833527316,101.058,102.488
19941,X247501_at,4,56.21,4.43174903047041,54.093,57.737
19941,X247501_at,5,89.558,11.2968213259771,85.793,91.49
19942,X247502_at,2,46.904,3.00859148728441,41.658,50.061
19943,X247503_at,2,46.593,2.26646275816483,37.597,70.475
19944,X247504_at,1,43.471,2.33499923338403,14.032,61.76
19944,X247504_at,2,42.433,4.26972683525451,37.597,48.567
19944,X247504_at,3,59.8,2.00541181510014,32.922,77.554
19944,X247504_at,4,24.032,3.17007350421162,12.297,28.287
19945,X247505_at,2,46.314,3.05815094860529,34.337,51.863
19946,X247506_at,1,27.495,2.43483819163851,15.25,65.77
19946,X247506_at,2,14.39,6.97472131111777,8.794,18.762
19946,X247506_at,5,83.439,2.04423473784331,7.871,97.506
19947,X247507_at,1,22.564,2.16213866469047,14.567,51.298
19947,X247507_at,3,60.612,6.89001455761122,12.925,61.764
19947,X247507_at,5,78.11,3.37388962449801,68.694,91.068
19948,X247508_at,5,86.614,4.82648516475376,66.47,92.925
19949,X247509_at,2,15.282,8.04446479544774,12.265,40.876
19949,X247509_at,5,71.454,6.98019130140242,66.47,95.251
19950,X247510_at,2,46.314,2.23042902233594,37.597,63.408
19950,X247510_at,3,16.967,2.18247106695038,0,25.424
19950,X247510_at,4,56.21,6.33804174638794,50.599,58.642
19950,X247510_at,5,87.747,24.9880633027201,85.793,89.457
19952,X247484_at,1,96.792,3.0293986532695,85.855,102.488
19953,X247485_at,5,24.675,2.17527943856369,14.841,79.862
19954,X247486_at,2,11.418,5.11057878749813,2.508,15.282
19954,X247486_at,5,66.47,2.41852871119341,12.017,89.558
19955,X247487_at,2,14.39,17.943163021667,13.294,18.762
19955,X247487_at,3,62.923,3.97059956480866,58.894,77.554
19955,X247487_at,5,52.291,3.44437928003742,46.007,64.237
19956,X247456_at,1,6.883,2.42102718235,0,29.828
19958,X247458_at,2,14.39,6.80058100992115,11.041,18.762
19958,X247458_at,3,62.923,4.42697983322624,59.8,64.485
19958,X247458_at,5,62.148,6.46390237866553,53.584,86.614
19959,X247459_at,2,69.334,3.43997958611211,63.642,70.475
19959,X247459_at,4,7.527,3.00772848265389,0,11.917
19959,X247459_at,5,87.747,2.73143489109981,20.996,97.506
19961,X247461_at,2,14.39,6.63765249371918,10.576,18.762
19961,X247461_at,5,62.148,4.20910926270569,58.799,68.694
19963,X247463_at,3,68.544,2.29686251407701,0,77.554
19963,X247463_at,5,89.558,3.06645802515881,68.694,97.506
19964,X247464_at,4,5.189,3.94136782588284,0,17.712
19965,X247465_at,1,88.633,2.06547316143433,34.221,96.792
19965,X247465_at,2,40.923,6.11166035810277,35.822,46.593
19965,X247465_at,5,89.457,2.55920138696308,59.995,97.506
19967,X247467_at,1,91.853,2.30620718822158,45.044,102.488
19967,X247467_at,5,87.21,5.64928038464521,33.369,91.068
19968,X247468_at,1,81.621,2.46614161843763,76.492,96.792
19968,X247468_at,5,9.809,3.08163444372465,0,92.925
19969,X247469_at,1,19.64,3.56077509248749,11.79,43.251
19969,X247469_at,2,40.598,5.28137514602667,35.822,47.847
19969,X247469_at,4,3.554,7.14802300007923,1.503,5.126
19969,X247469_at,5,23.498,2.5169892023594,0.544,52.291
19970,X247470_at,2,14.39,2.66733442559462,0,18.762
19970,X247470_at,5,87.747,17.5863463112392,86.614,89.457
19971,X247471_at,1,91.853,2.69882352376101,61.22,102.488
19971,X247471_at,3,43.222,2.28734163694017,14.269,60.034
19973,X247473_at,1,57.355,3.51035882307686,51.727,73.423
19974,X247474_at,2,49.108,6.63384006129462,44.278,66.759
19974,X247474_at,3,41.577,3.42226057732292,27.93,74.655
19974,X247474_at,4,10.587,2.69421288619567,0,60.902
19974,X247474_at,5,86.614,10.7933675875761,83.724,89.457
19975,X247475_at,1,91.853,2.35866824060106,88.633,102.488
19976,X247476_at,4,61.895,2.3187633350861,48.587,77.075
19978,X247478_at,2,14.39,9.8659608750773,13.294,15.282
19978,X247478_at,5,83.724,2.32314250343066,8.553,97.506
19980,X247480_at,2,66.759,2.13739588553427,33.146,70.475
19980,X247480_at,5,89.457,4.20603938552846,83.724,91.068
19983,X247483_at,1,8.439,2.82433248459844,5.357,14.032
19984,X247449_at,2,14.39,5.23181222675847,11.041,42.433
19984,X247449_at,3,74.655,5.1004847889075,72.401,77.554
19985,X247450_at,2,14.39,15.8386782137989,13.294,15.282
19985,X247450_at,3,4.006,3.37432143654982,0,6.289
19985,X247450_at,4,33.588,2.34008365634301,24.032,57.737
19985,X247450_at,5,85.532,13.1352786280504,82.369,89.558
19986,X247451_at,1,49.251,2.55741478884508,37.817,63.674
19986,X247451_at,5,87.747,2.60183321975646,25.121,92.925
19987,X247452_at,1,9.213,2.85902156438538,0,14.032
19987,X247452_at,2,11.315,4.78362832056496,2.508,15.282
19987,X247452_at,5,61.014,4.38923627331234,52.291,85.299
19988,X247453_at,2,50.112,2.12295605568292,19.031,61.073
19988,X247453_at,5,87.747,4.15354584157027,75.819,91.068
19989,X247454_at,5,87.21,2.58269681089189,65.519,92.925
19990,X247455_at,2,18.762,3.00037639329454,10.576,44.278
19990,X247455_at,5,87.747,6.65754417819287,86.614,97.506
19991,X247425_at,2,40.598,2.61370663040122,32.418,48.567
19991,X247425_at,5,89.457,19.7661383969862,87.747,91.068
19992,X247426_at,2,49.108,3.90646930369189,43.457,68.792
19993,X247427_at,1,88.633,2.29869209064852,0,102.488
19993,X247427_at,5,89.558,3.87141357173837,86.614,91.068
19994,X247428_at,2,14.39,7.69995998412915,8.794,18.762
19994,X247428_at,5,89.558,7.47388590228328,82.369,97.506
19995,X247429_at,2,14.39,11.9540079018628,13.294,18.762
19995,X247429_at,3,73.252,14.0076358400032,72.401,74.472
19996,X247430_at,2,14.39,6.04110806774284,8.794,18.762
19996,X247430_at,5,87.747,6.95455958787195,59.995,91.068
19997,X247431_at,2,14.39,3.00622914324182,0.294,19.656
19997,X247431_at,4,70.864,2.01786793139888,37.779,77.075
19997,X247431_at,5,91.49,5.72627136334889,85.091,97.506
19998,X247432_at,2,23.475,4.48727182046469,19.886,41.658
19998,X247432_at,4,56.21,4.21703617883975,50.599,58.642
19998,X247432_at,5,87.747,20.4032163406488,85.299,89.457
19999,X247433_at,1,48.514,6.95973491137709,37.1,51.298
19999,X247433_at,4,57.737,2.62952402896074,32.236,77.075
19999,X247433_at,5,87.747,4.48389885396596,85.532,95.251
20000,X247434_at,2,58.892,4.23643723331956,35.822,65.436
20001,X247435_at,1,45.044,4.20548745732687,37.817,48.514
20001,X247435_at,4,56.21,3.77870870326904,50.599,77.075
20001,X247435_at,5,89.457,21.9010935790963,87.747,91.068
20002,X247436_at,2,14.39,4.89745347024638,8.794,18.762
20002,X247436_at,4,34.176,4.05149364298512,8.444,39.214
20002,X247436_at,5,89.558,11.6835480273292,87.747,91.068
20003,X247437_at,5,83.259,2.14287452730298,68.694,97.796
20004,X247438_at,2,14.39,14.0911976923563,13.294,15.282
20004,X247438_at,3,18.179,3.17925344250625,0,30.906
20004,X247438_at,4,74.58,2.84156667792307,37.779,77.075
20005,X247439_at,1,88.541,5.03836399831764,83.082,96.792
20005,X247439_at,2,11.686,4.72193392058289,8.794,49.108
20005,X247439_at,4,77.075,2.25491448256701,58.794,77.075
20005,X247439_at,5,77.557,6.50352987416789,71.454,85.793
20006,X247440_at,2,14.39,14.2849933885456,13.294,18.762
20006,X247440_at,3,60.612,2.34356325907641,0,77.554
20006,X247440_at,5,89.457,8.35130296877634,85.793,91.068
20007,X247441_at,1,88.633,6.23004391247867,85.855,96.792
20007,X247441_at,2,49.108,3.56159200455319,35.822,54.103
20007,X247441_at,3,59.8,2.09642853944104,17.834,77.554
20008,X247442_s_at,1,88.541,3.62872702714954,77.381,96.792
20008,X247442_s_at,2,40.598,2.2091710274655,23.475,46.74
20008,X247442_s_at,4,34.097,4.19661079770114,31.087,77.075
20008,X247442_s_at,5,92.925,4.46152872188564,66.47,97.796
20009,X247443_at,1,65.222,5.15231746535277,16.004,68.686
20009,X247443_at,2,14.39,8.39188081043313,11.315,18.762
20009,X247443_at,3,6.289,2.72491073651281,4.006,77.554
20009,X247443_at,4,56.21,2.92911477714494,43.207,67.925
20009,X247443_at,5,89.457,22.4592046412981,87.747,91.068
20010,X247444_at,2,14.39,17.2406804369333,13.294,18.762
20010,X247444_at,3,73.252,4.18528737765174,69.762,77.554
20011,X247445_at,2,40.598,5.32281407509756,32.418,44.278
20012,X247446_at,2,14.39,2.55881451650655,4.511,37.441
20012,X247446_at,3,77.458,2.21212503086327,71.469,77.554
20013,X247447_at,1,92.916,2.79655226222548,5.357,102.488
20013,X247447_at,4,58.642,3.321306962028,50.599,67.175
20013,X247447_at,5,78.915,4.99475208515011,77.557,92.925
20014,X247448_at,2,14.39,15.8691766118056,13.294,18.762
20014,X247448_at,4,70.864,2.59135306601441,28.54,77.075
20014,X247448_at,5,85.705,13.5354139716683,82.369,89.457
20018,X247424_at,1,9.243,2.02468405582576,1.992,29.828
20018,X247424_at,2,12.265,2.0696271424934,0,31.909
20019,X247394_at,4,56.21,2.0348021557378,28.287,67.175
20019,X247394_at,5,87.747,21.9121533054221,85.532,89.457
20020,X247395_at,1,65.222,2.72040939834169,16.956,68.979
20020,X247395_at,2,19.96,4.32570004325961,13.294,42.57
20020,X247395_at,4,56.21,4.46011856287255,53.833,60.902
20020,X247395_at,5,89.457,38.3446422473362,87.747,89.558
20021,X247396_at,2,50.193,3.39830520688206,41.168,68.792
20021,X247396_at,3,71.469,4.50977741944173,43.222,77.554
20022,X247397_at,4,60.902,4.03430049947086,57.292,64.914
20022,X247397_at,5,91.49,2.77429541964957,13.716,97.796
20023,X247398_at,3,41.577,2.26799079212466,10.394,77.554
20023,X247398_at,5,87.747,21.5861192365057,86.614,89.457
20024,X247399_at,2,14.39,4.28304231607426,5.517,18.762
20024,X247399_at,3,0.252,4.03622516318312,0,17.912
20024,X247399_at,4,1.503,2.36020564780638,0,67.175
20025,X247400_at,2,14.39,5.92121672089136,11.041,28.417
20025,X247400_at,3,60.612,3.02127860946106,55.904,77.458
20026,X247401_at,2,14.39,5.89938970964473,8.794,18.762
20026,X247401_at,5,61.014,9.46790553179716,57.093,63.484
20028,X247403_at,1,92.916,2.09482214045896,3.427,102.2
20028,X247403_at,2,14.39,21.3221331934253,11.995,18.762
20028,X247403_at,3,74.655,5.69132639386133,60.034,77.554
20029,X247404_at,1,92.086,4.69834480803026,6.228,99.865
20029,X247404_at,2,15.282,2.00751852225553,5.517,28.593
20029,X247404_at,3,74.655,3.87702117512104,72.401,77.554
20029,X247404_at,5,86.614,11.1201677639653,85.793,91.068
20030,X247405_at,1,32.799,3.23715596728282,12.313,43.994
20030,X247405_at,2,14.39,8.01106235017785,10.91,18.762
20030,X247405_at,3,76.282,6.64250746146909,72.401,77.554
20031,X247406_at,1,17.298,4.48622304676607,10.346,21.006
20031,X247406_at,2,14.39,6.92409937227883,10.576,18.762
20031,X247406_at,3,4.006,3.33364975827712,0,17.912
